"ID_TRAMO","UTM_IX","UTM_IY","UTM_FX","UTM_FY","UTM_IX_OK","UTM_IY_OK","UTM_FX_OK","UTM_FY_OK"
"9875",428662.85000000,4583264.50000000,428630.63000000,4583299.14000000,428567.85000000,4583059.50000000,428535.63000000,4583094.14000000
"9876",428528.09700000,4583396.98800000,428559.26400000,4583363.74700000,428433.09700000,4583191.98800000,428464.26400000,4583158.74700000
"9877",428578.84000000,4583354.55000000,428587.80000000,4583344.95000000,428483.84000000,4583149.55000000,428492.80000000,4583139.95000000
"9878",428372.83900000,4583562.83500000,428367.15500000,4583569.51700000,428277.83900000,4583357.83500000,428272.15500000,4583364.51700000
"9879",428311.17000000,4583633.72000000,428300.12000000,4583646.21000000,428216.17000000,4583428.72000000,428205.12000000,4583441.21000000
"9880",428191.54000000,4583766.57000000,428204.98000000,4583751.76000000,428096.54000000,4583561.57000000,428109.98000000,4583546.76000000
"9881",428150.94600000,4583802.34500000,428138.28200000,4583818.81500000,428055.94600000,4583597.34500000,428043.28200000,4583613.81500000
"9884",429188.83000000,4583281.11000000,429214.24000000,4583256.63000000,429093.83000000,4583076.11000000,429119.24000000,4583051.63000000
"9885",429159.21900000,4583309.40800000,429128.05100000,4583339.83500000,429064.21900000,4583104.40800000,429033.05100000,4583134.83500000
"9886",428878.42000000,4583861.15000000,428859.80000000,4583859.38000000,428783.42000000,4583656.15000000,428764.80000000,4583654.38000000
"9887",428110.48100000,4584484.99200000,428130.80400000,4584436.63000000,428015.48100000,4584279.99200000,428035.80400000,4584231.63000000
"9888",428075.52700000,4584575.91900000,428068.65300000,4584597.19700000,427980.52700000,4584370.91900000,427973.65300000,4584392.19700000
"9889",428029.79100000,4584695.67300000,428034.94600000,4584679.71400000,427934.79100000,4584490.67300000,427939.94600000,4584474.71400000
"9890",428283.35400000,4584278.28000000,428268.22900000,4584284.15500000,428188.35400000,4584073.28000000,428173.22900000,4584079.15500000
"9891",428216.85400000,4584304.03000000,428234.60400000,4584297.15500000,428121.85400000,4584099.03000000,428139.60400000,4584092.15500000
"9892",428202.87200000,4584344.47500000,428203.50700000,4584365.24100000,428107.87200000,4584139.47500000,428108.50700000,4584160.24100000
"9893",428193.47900000,4584784.28000000,428193.97900000,4584764.78000000,428098.47900000,4584579.28000000,428098.97900000,4584559.78000000
"9894",428190.85400000,4584911.15500000,428191.60400000,4584894.28000000,428095.85400000,4584706.15500000,428096.60400000,4584689.28000000
"9895",428693.94500000,4584873.80200000,428703.85000000,4584845.86700000,428598.94500000,4584668.80200000,428608.85000000,4584640.86700000
"9896",428188.80600000,4585073.69000000,428196.69500000,4585080.96700000,428093.80600000,4584868.69000000,428101.69500000,4584875.96700000
"9897",428115.12700000,4585004.18300000,428122.87400000,4585011.51000000,428020.12700000,4584799.18300000,428027.87400000,4584806.51000000
"9898",428660.79400000,4584492.69800000,428671.08500000,4584506.30300000,428565.79400000,4584287.69800000,428576.08500000,4584301.30300000
"9899",428585.81200000,4584790.72700000,428590.98000000,4584783.13000000,428490.81200000,4584585.72700000,428495.98000000,4584578.13000000
"9900",428943.20000000,4583999.16000000,428947.88000000,4584003.41000000,428848.20000000,4583794.16000000,428852.88000000,4583798.41000000
"9901",428911.75000000,4583970.74000000,428899.88000000,4583959.72000000,428816.75000000,4583765.74000000,428804.88000000,4583754.72000000
"9902",428827.70500000,4584405.18100000,428818.44400000,4584414.87900000,428732.70500000,4584200.18100000,428723.44400000,4584209.87900000
"9903",429104.28000000,4583881.01000000,429116.81000000,4583893.57000000,429009.28000000,4583676.01000000,429021.81000000,4583688.57000000
"9904",428307.28800000,4584785.02400000,428318.90100000,4584798.17500000,428212.28800000,4584580.02400000,428223.90100000,4584593.17500000
"9905",428797.91000000,4583988.35000000,428790.44000000,4583996.91000000,428702.91000000,4583783.35000000,428695.44000000,4583791.91000000
"9906",428587.37500000,4584248.97600000,428594.50300000,4584255.09700000,428492.37500000,4584043.97600000,428499.50300000,4584050.09700000
"9907",428537.36200000,4584193.75300000,428546.29100000,4584203.39300000,428442.36200000,4583988.75300000,428451.29100000,4583998.39300000
"9908",428499.20000000,4584149.13000000,428486.15000000,4584134.93000000,428404.20000000,4583944.13000000,428391.15000000,4583929.93000000
"9909",428780.78600000,4584706.81900000,428798.15900000,4584673.95200000,428685.78600000,4584501.81900000,428703.15900000,4584468.95200000
"9910",428175.28500000,4585138.16600000,428166.09900000,4585148.41600000,428080.28500000,4584933.16600000,428071.09900000,4584943.41600000
"9911",428982.55000000,4583874.94300000,428969.56300000,4583862.84600000,428887.55000000,4583669.94300000,428874.56300000,4583657.84600000
"9914",428632.18000000,4584125.44100000,428640.21600000,4584138.32700000,428537.18000000,4583920.44100000,428545.21600000,4583933.32700000
"9915",428799.12800000,4584105.76900000,428826.51900000,4584080.74600000,428704.12800000,4583900.76900000,428731.51900000,4583875.74600000
"9916",428875.32200000,4584036.09900000,428883.79700000,4584028.61500000,428780.32200000,4583831.09900000,428788.79700000,4583823.61500000
"9917",428714.73100000,4584182.87300000,428739.27300000,4584160.33100000,428619.73100000,4583977.87300000,428644.27300000,4583955.33100000
"9918",428649.12000000,4584242.44000000,428637.22000000,4584253.27000000,428554.12000000,4584037.44000000,428542.22000000,4584048.27000000
"9919",428595.60000000,4584291.62000000,428585.67000000,4584300.72000000,428500.60000000,4584086.62000000,428490.67000000,4584095.72000000
"9920",428786.64000000,4584290.16200000,428802.39000000,4584298.49600000,428691.64000000,4584085.16200000,428707.39000000,4584093.49600000
"9921",428211.72900000,4584851.78000000,428224.60400000,4584851.78000000,428116.72900000,4584646.78000000,428129.60400000,4584646.78000000
"9922",428299.12800000,4585191.26100000,428287.29900000,4585202.42000000,428204.12800000,4584986.26100000,428192.29900000,4584997.42000000
"9923",428225.43800000,4585203.87900000,428238.13500000,4585190.94400000,428130.43800000,4584998.87900000,428143.13500000,4584985.94400000
"9924",428782.24800000,4584872.70200000,428737.38500000,4584919.23100000,428687.24800000,4584667.70200000,428642.38500000,4584714.23100000
"9925",428298.31200000,4585886.28900000,428299.45300000,4585874.88400000,428203.31200000,4585681.28900000,428204.45300000,4585669.88400000
"9926",428804.16600000,4585009.56100000,428811.54500000,4584998.18000000,428709.16600000,4584804.56100000,428716.54500000,4584793.18000000
"9927",428920.28600000,4584546.85900000,428914.16500000,4584553.98700000,428825.28600000,4584341.85900000,428819.16500000,4584348.98700000
"9928",428802.87400000,4584705.73000000,428837.70200000,4584648.83500000,428707.87400000,4584500.73000000,428742.70200000,4584443.83500000
"9929",428765.50100000,4584774.13900000,428754.19100000,4584793.69000000,428670.50100000,4584569.13900000,428659.19100000,4584588.69000000
"9930",428202.00300000,4585123.47900000,428208.54300000,4585116.50600000,428107.00300000,4584918.47900000,428113.54300000,4584911.50600000
"9931",428121.68900000,4585215.89100000,428139.20100000,4585198.05000000,428026.68900000,4585010.89100000,428044.20100000,4584993.05000000
"9932",428117.34300000,4585509.39400000,428127.85100000,4585498.68900000,428022.34300000,4585304.39400000,428032.85100000,4585293.68900000
"9933",428188.95100000,4585796.00300000,428183.94600000,4585780.58100000,428093.95100000,4585591.00300000,428088.94600000,4585575.58100000
"9934",429803.86800000,4584938.62800000,429813.84400000,4584944.47900000,429708.86800000,4584733.62800000,429718.84400000,4584739.47900000
"9935",429966.40000000,4585050.43000000,429955.80000000,4585042.82000000,429871.40000000,4584845.43000000,429860.80000000,4584837.82000000
"9936",429817.72000000,4585107.25300000,429822.13500000,4585090.97700000,429722.72000000,4584902.25300000,429727.13500000,4584885.97700000
"9937",429205.72900000,4584656.23800000,429217.56300000,4584661.48800000,429110.72900000,4584451.23800000,429122.56300000,4584456.48800000
"9937",429418.63700000,4584671.98700000,429429.42000000,4584679.38100000,429323.63700000,4584466.98700000,429334.42000000,4584474.38100000
"9938",429489.17900000,4584768.65100000,429447.86900000,4584742.55400000,429394.17900000,4584563.65100000,429352.86900000,4584537.55400000
"9938",429561.94700000,4584885.51000000,429551.88500000,4584896.65200000,429466.94700000,4584680.51000000,429456.88500000,4584691.65200000
"9939",429060.93200000,4584579.34000000,429073.85100000,4584590.26900000,428965.93200000,4584374.34000000,428978.85100000,4584385.26900000
"9939",429522.24200000,4584832.96300000,429534.28500000,4584844.78400000,429427.24200000,4584627.96300000,429439.28500000,4584639.78400000
"9940",429577.68400000,4584844.82900000,429590.89900000,4584857.37800000,429482.68400000,4584639.82900000,429495.89900000,4584652.37800000
"9940",429599.42900000,4584809.54900000,429595.95100000,4584815.76900000,429504.42900000,4584604.54900000,429500.95100000,4584610.76900000
"9941",429859.71700000,4585051.25100000,429869.02600000,4585054.25800000,429764.71700000,4584846.25100000,429774.02600000,4584849.25800000
"9942",429906.82000000,4585101.81000000,429894.51000000,4585101.64000000,429811.82000000,4584896.81000000,429799.51000000,4584896.64000000
"9943",429201.89800000,4584732.56000000,429227.99300000,4584748.18700000,429106.89800000,4584527.56000000,429132.99300000,4584543.18700000
"9945",429332.25900000,4585220.11700000,429320.24000000,4585210.94800000,429237.25900000,4585015.11700000,429225.24000000,4585005.94800000
"9946",429926.01000000,4585032.05000000,429906.42000000,4585056.95000000,429831.01000000,4584827.05000000,429811.42000000,4584851.95000000
"9947",429073.76100000,4585005.08300000,429081.20000000,4584994.33200000,428978.76100000,4584800.08300000,428986.20000000,4584789.33200000
"9948",429156.21000000,4584775.81400000,429140.53000000,4584800.70900000,429061.21000000,4584570.81400000,429045.53000000,4584595.70900000
"9949",429378.77700000,4584058.39000000,429401.52000000,4584077.15900000,429283.77700000,4583853.39000000,429306.52000000,4583872.15900000
"9951",429169.25100000,4584228.98700000,429174.89400000,4584217.88600000,429074.25100000,4584023.98700000,429079.89400000,4584012.88600000
"9952",429787.09000000,4583459.60000000,429774.41000000,4583449.14000000,429692.09000000,4583254.60000000,429679.41000000,4583244.14000000
"9953",429811.85400000,4583479.53000000,429815.97900000,4583483.15500000,429716.85400000,4583274.53000000,429720.97900000,4583278.15500000
"9954",429879.24000000,4583535.58000000,429889.21000000,4583543.76000000,429784.24000000,4583330.58000000,429794.21000000,4583338.76000000
"9955",430069.00000000,4584332.42000000,430084.34000000,4584344.85000000,429974.00000000,4584127.42000000,429989.34000000,4584139.85000000
"9956",429193.21000000,4584138.68000000,429165.01000000,4584121.94000000,429098.21000000,4583933.68000000,429070.01000000,4583916.94000000
"9957",429063.31000000,4584061.74000000,429075.63000000,4584069.04000000,428968.31000000,4583856.74000000,428980.63000000,4583864.04000000
"9959",429229.17300000,4584686.26300000,429220.45800000,4584699.60200000,429134.17300000,4584481.26300000,429125.45800000,4584494.60200000
"9959",429193.19900000,4584625.02900000,429223.03400000,4584638.72500000,429098.19900000,4584420.02900000,429128.03400000,4584433.72500000
"9960",429515.55100000,4584748.67800000,429510.52900000,4584755.51100000,429420.55100000,4584543.67800000,429415.52900000,4584550.51100000
"9960",429321.98100000,4584684.55600000,429352.60000000,4584697.73000000,429226.98100000,4584479.55600000,429257.60000000,4584492.73000000
"9961",430091.06900000,4584359.64400000,430064.92300000,4584399.66300000,429996.06900000,4584154.64400000,429969.92300000,4584194.66300000
"9962",429956.73000000,4584551.81800000,429972.40900000,4584526.92300000,429861.73000000,4584346.81800000,429877.40900000,4584321.92300000
"9963",429328.47900000,4583562.90500000,429338.10400000,4583570.28000000,429233.47900000,4583357.90500000,429243.10400000,4583365.28000000
"9965",429473.79800000,4583661.77500000,429481.35600000,4583666.56600000,429378.79800000,4583456.77500000,429386.35600000,4583461.56600000
"9966",429732.33800000,4583898.91600000,429758.60400000,4583919.44500000,429637.33800000,4583693.91600000,429663.60400000,4583714.44500000
"9968",429866.19000000,4583987.39100000,429900.47600000,4584014.91600000,429771.19000000,4583782.39100000,429805.47600000,4583809.91600000
"9969",429624.95600000,4583541.79300000,429639.00400000,4583525.75800000,429529.95600000,4583336.79300000,429544.00400000,4583320.75800000
"9970",429592.39000000,4583579.12000000,429613.57000000,4583554.88000000,429497.39000000,4583374.12000000,429518.57000000,4583349.88000000
"9971",429549.03000000,4583628.66000000,429563.69000000,4583611.89000000,429454.03000000,4583423.66000000,429468.69000000,4583406.89000000
"9972",429444.08900000,4583746.46500000,429471.63100000,4583713.94600000,429349.08900000,4583541.46500000,429376.63100000,4583508.94600000
"9973",429363.14200000,4583834.28300000,429392.90600000,4583803.07000000,429268.14200000,4583629.28300000,429297.90600000,4583598.07000000
"9974",429304.15200000,4583906.87100000,429337.77300000,4583862.80400000,429209.15200000,4583701.87100000,429242.77300000,4583657.80400000
"9975",429234.22100000,4584038.78200000,429239.39300000,4584024.59200000,429139.22100000,4583833.78200000,429144.39300000,4583819.59200000
"9976",429188.98100000,4584164.27800000,429196.38300000,4584152.27600000,429093.98100000,4583959.27800000,429101.38300000,4583947.27600000
"9977",429974.47300000,4584215.31200000,429982.19900000,4584204.31200000,429879.47300000,4584010.31200000,429887.19900000,4583999.31200000
"9978",429917.57500000,4584291.39400000,429932.11000000,4584272.93000000,429822.57500000,4584086.39400000,429837.11000000,4584067.93000000
"9979",429863.94000000,4584364.61000000,429876.49000000,4584347.16000000,429768.94000000,4584159.61000000,429781.49000000,4584142.16000000
"9980",429812.16000000,4584435.13000000,429828.37000000,4584413.07000000,429717.16000000,4584230.13000000,429733.37000000,4584208.07000000
"9981",430161.21300000,4583751.41200000,430150.57800000,4583758.53500000,430066.21300000,4583546.41200000,430055.57800000,4583553.53500000
"9982",429897.24300000,4584176.46900000,429920.78500000,4584149.96600000,429802.24300000,4583971.46900000,429825.78500000,4583944.96600000
